date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	status
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impG_no_fracdiff_20260525_211019	HypothesisH236MomentumReversalAsym	G_no_fracdiff	0.06939762917242209	0.20340581915106865	-0.06655169867073729	163	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impH_no_direction_20260525_211019	HypothesisH236MomentumReversalAsym	H_no_direction	0.06939762917242209	0.20340581915106865	-0.06655169867073729	163	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impI_kronos_only_20260525_211019	HypothesisH236MomentumReversalAsym	I_kronos_only	0.06100857502521384	0.29426931309928256	-0.04648042013221021	114	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impBASELINE_20260525_211019	HypothesisH318TrendlineChannelSqueeze	BASELINE	-0.08578113866473314	-0.5659665534829927	-0.12214662297027701	167	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impA_no_kronos_20260525_211019	HypothesisH318TrendlineChannelSqueeze	A_no_kronos	-0.08578113866473314	-0.5659665534829927	-0.12214662297027701	167	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impB_no_variance_ratio_20260525_211019	HypothesisH318TrendlineChannelSqueeze	B_no_variance_ratio	-0.017393173010804452	-0.25300057237645934	-0.06156151701925072	138	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impC_no_vol_autocorr_20260525_211019	HypothesisH318TrendlineChannelSqueeze	C_no_vol_autocorr	-0.022517471245015463	-0.36381461538507864	-0.04747300940253718	136	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impD_no_kyle_entropy_20260525_211019	HypothesisH318TrendlineChannelSqueeze	D_no_kyle_entropy	-0.06369864836240291	-0.5995173328074379	-0.09303651864471407	152	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impE_no_microstructure_20260525_211019	HypothesisH318TrendlineChannelSqueeze	E_no_microstructure	-0.04197272550825537	-0.35211599221604045	-0.07318596161978863	143	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impF_no_rolling_dstar_20260525_211019	HypothesisH318TrendlineChannelSqueeze	F_no_rolling_dstar	-0.08578113866473314	-0.5659665534829927	-0.12214662297027701	167	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impG_no_fracdiff_20260525_211019	HypothesisH318TrendlineChannelSqueeze	G_no_fracdiff	-0.08578113866473314	-0.5659665534829927	-0.12214662297027701	167	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impH_no_direction_20260525_211019	HypothesisH318TrendlineChannelSqueeze	H_no_direction	-0.02888380201607632	-0.22546450094814294	-0.06590022121237049	165	success
2026-05-25 22:35	HypothesisH318TrendlineChannelSqueeze_impI_kronos_only_20260525_211019	HypothesisH318TrendlineChannelSqueeze	I_kronos_only	-0.02888380201607632	-0.22546450094814294	-0.06590022121237049	165	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impBASELINE_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	BASELINE	0.025092591935216513	0.15088669520179032	-0.021077351164410896	60	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impA_no_kronos_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	A_no_kronos	0.025092591935216513	0.15088669520179032	-0.021077351164410896	60	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impB_no_variance_ratio_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	B_no_variance_ratio	0.03885388078923113	0.16156904195816799	-0.02438790616283759	99	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impC_no_vol_autocorr_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	C_no_vol_autocorr	0.025092591935216513	0.15088669520179032	-0.021077351164410896	60	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impD_no_kyle_entropy_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	D_no_kyle_entropy	0.02311117513589056	-0.05071116315381901	-0.030950719900229906	138	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impE_no_microstructure_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	E_no_microstructure	-0.012412339814117157	-0.2291518441186082	-0.02686917839411873	35	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impF_no_rolling_dstar_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	F_no_rolling_dstar	0.023184689733383612	-0.018477749775333972	-0.026483246482820855	94	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impG_no_fracdiff_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	G_no_fracdiff	-0.0032370070241448667	-0.23998188073259205	-0.013570117950232552	14	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impH_no_direction_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	H_no_direction	-0.0032370070241448667	-0.23998188073259205	-0.013570117950232552	14	success
2026-05-25 22:35	HypothesisH371MaxMinDualTriggerFreq_impI_kronos_only_20260525_211019	HypothesisH371MaxMinDualTriggerFreq	I_kronos_only	-0.0032370070241448667	-0.23998188073259205	-0.013570117950232552	14	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impBASELINE_20260525_211019	HypothesisH37DynamicGridInformedGate	BASELINE	0.03787259585290448	0.3015514264369798	-0.03760626996048533	72	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impA_no_kronos_20260525_211019	HypothesisH37DynamicGridInformedGate	A_no_kronos	0.03787259585290448	0.3015514264369798	-0.03760626996048533	72	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impB_no_variance_ratio_20260525_211019	HypothesisH37DynamicGridInformedGate	B_no_variance_ratio	0.05128331127470509	0.38479644912716315	-0.029520076329946132	74	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impC_no_vol_autocorr_20260525_211019	HypothesisH37DynamicGridInformedGate	C_no_vol_autocorr	0.044697321635780884	0.36369188628913335	-0.03903027802434578	64	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impD_no_kyle_entropy_20260525_211019	HypothesisH37DynamicGridInformedGate	D_no_kyle_entropy	0.04537440147464111	0.3652678972301244	-0.03242719007659134	67	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impE_no_microstructure_20260525_211019	HypothesisH37DynamicGridInformedGate	E_no_microstructure	0.06985409103278939	0.5351804034931407	-0.03445152339857549	70	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impF_no_rolling_dstar_20260525_211019	HypothesisH37DynamicGridInformedGate	F_no_rolling_dstar	0.06134552168149843	0.47509410717496997	-0.03634681792704353	74	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impG_no_fracdiff_20260525_211019	HypothesisH37DynamicGridInformedGate	G_no_fracdiff	0.03787259585290448	0.3015514264369798	-0.03760626996048533	72	success
