date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	win_rate	status
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmF_kronos_temp_high_20260525_230111	HypothesisH167BollingerRangingOFIGate	F_kronos_temp_high	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmG_kronos_stride3_20260525_230111	HypothesisH167BollingerRangingOFIGate	G_kronos_stride3	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH167BollingerRangingOFIGate	H_vol_regime_asymmetric	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmI_entropy_high_granularity_20260525_230111	HypothesisH167BollingerRangingOFIGate	I_entropy_high_granularity	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmBASELINE_20260525_230111	HypothesisH203VolExpansionEntry	BASELINE	0.0847011723136708	0.37412501426169686	-0.0416070308005263	121		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmA_windows_short_20260525_230111	HypothesisH203VolExpansionEntry	A_windows_short	0.1143105107277469	0.4347438684080295	-0.04733332344066965	198		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmB_windows_long_20260525_230111	HypothesisH203VolExpansionEntry	B_windows_long	0.0847011723136708	0.37412501426169686	-0.0416070308005263	121		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmC_kronos_lookback_long_20260525_230111	HypothesisH203VolExpansionEntry	C_kronos_lookback_long	0.018774668728723576	0.01928413833610721	-0.08595873113233687	220		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH203VolExpansionEntry	D_kronos_lookback_short_more_paths	0.018774668728723576	0.01928413833610721	-0.08595873113233687	220		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmE_kronos_temp_low_20260525_230111	HypothesisH203VolExpansionEntry	E_kronos_temp_low	0.052205218578946555	0.1933041295396357	-0.07556571696001002	175		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmF_kronos_temp_high_20260525_230111	HypothesisH203VolExpansionEntry	F_kronos_temp_high	0.052205218578946555	0.1933041295396357	-0.07556571696001002	175		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmG_kronos_stride3_20260525_230111	HypothesisH203VolExpansionEntry	G_kronos_stride3	0.052205218578946555	0.1933041295396357	-0.07556571696001002	175		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH203VolExpansionEntry	H_vol_regime_asymmetric	0.052205218578946555	0.1933041295396357	-0.07556571696001002	175		success
2026-05-26 00:28	HypothesisH203VolExpansionEntry_prmI_entropy_high_granularity_20260525_230111	HypothesisH203VolExpansionEntry	I_entropy_high_granularity	0.03557557609510997	0.1192158629049189	-0.07308911305487209	165		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmBASELINE_20260525_230111	HypothesisH236MomentumReversalAsym	BASELINE	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmA_windows_short_20260525_230111	HypothesisH236MomentumReversalAsym	A_windows_short	0.06434927852543693	0.12159938357791601	-0.07159070187688543	244		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmB_windows_long_20260525_230111	HypothesisH236MomentumReversalAsym	B_windows_long	0.06995010579376038	0.20899575982853147	-0.028129261886853163	174		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmC_kronos_lookback_long_20260525_230111	HypothesisH236MomentumReversalAsym	C_kronos_lookback_long	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH236MomentumReversalAsym	D_kronos_lookback_short_more_paths	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmE_kronos_temp_low_20260525_230111	HypothesisH236MomentumReversalAsym	E_kronos_temp_low	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmF_kronos_temp_high_20260525_230111	HypothesisH236MomentumReversalAsym	F_kronos_temp_high	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmG_kronos_stride3_20260525_230111	HypothesisH236MomentumReversalAsym	G_kronos_stride3	0.04747327697392145	0.12042326246856207	-0.06962175589098507	154		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH236MomentumReversalAsym	H_vol_regime_asymmetric	0.06644746263267143	0.2176410832890699	-0.07762777707944002	156		success
2026-05-26 00:28	HypothesisH236MomentumReversalAsym_prmI_entropy_high_granularity_20260525_230111	HypothesisH236MomentumReversalAsym	I_entropy_high_granularity	0.09179071811964068	0.278351488091978	-0.06783215718680435	179		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmBASELINE_20260525_230111	HypothesisH318TrendlineChannelSqueeze	BASELINE	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmA_windows_short_20260525_230111	HypothesisH318TrendlineChannelSqueeze	A_windows_short	-0.04415978930307707	-0.382549032192693	-0.059740110998715124	150		success
